game_pk,pitcher_id,game_date,pitcher_name,strikeouts,swinging_strikes,total_pitches,avg_velocity,avg_spin_rate,swstr_pct,rolling_k,rolling_swstr,rolling_velocity,rolling_pitches
822974,643377,2026-06-01,"Jax, Griffin",5,12,72,91.44583333333334,2448.3888888888887,0.16666666666666666,3.0,0.12614505736226747,92.70245511606454,53.2
823857,643377,2026-06-07,"Jax, Griffin",4,8,62,90.88548387096773,2533.032258064516,0.12903225806451613,3.6,0.12045400045169836,92.22967056321902,59.4
824019,643377,2026-06-13,"Jax, Griffin",5,10,63,91.27460317460317,2607.7301587301586,0.15873015873015872,3.8,0.13609096053917785,91.93083513402274,60.0
822966,643377,2026-06-19,"Jax, Griffin",5,10,69,90.80434782608695,2478.3333333333335,0.14492753623188406,4.6,0.15268547713369446,91.65030122348882,59.4
822965,643377,2026-06-24,"Jax, Griffin",7,12,88,90.90795454545454,2538.375,0.13636363636363635,4.4,0.14618711341232932,91.43310627257719,60.8
824096,643377,2026-06-30,"Jax, Griffin",5,8,71,90.36619718309859,2570.9014084507044,0.11267605633802817,5.2,0.14714405121137236,91.06364455008915,70.8
822958,643377,2026-07-06,"Jax, Griffin",10,13,81,91.25802469135802,2564.8395061728397,0.16049382716049382,5.2,0.1363459291456447,90.8477173200422,70.6
822953,643377,2026-07-11,"Jax, Griffin",3,7,69,92.08695652173913,2580.8115942028985,0.10144927536231885,6.4,0.14263824296484023,90.92222548412026,74.4
824766,643377,2026-07-17,"Jax, Griffin",6,13,85,91.19294117647058,2528.9058823529413,0.15294117647058825,6.0,0.13118206629127224,91.08469615354745,75.6
822784,643377,2026-07-22,"Jax, Griffin",5,9,83,90.40843373493975,2472.012048192771,0.10843373493975904,6.2,0.13278479433901308,91.16241482362418,78.8
822949,643377,2026-07-28,"Jax, Griffin",10,19,93,90.552688172043,2511.3118279569894,0.20430107526881722,5.8,0.12719881405423764,91.0625106615212,77.8
823232,645261,2026-04-24,"Alcantara, Sandy",4,12,108,93.3,2261.675925925926,0.1111111111111111,4.6,0.11989725328075714,92.10440527574568,91.6
823958,645261,2026-04-29,"Alcantara, Sandy",4,9,104,91.86153846153846,2252.528846153846,0.08653846153846154,4.4,0.1119824892016095,92.509336782595,98.6
823873,645261,2026-05-05,"Alcantara, Sandy",5,12,106,90.88490566037736,2270.632075471698,0.11320754716981132,3.8,0.09918265462758138,92.63583802328978,100.8
823868,645261,2026-05-10,"Alcantara, Sandy",3,8,89,91.67415730337079,2189.9887640449438,0.0898876404494382,3.6,0.09866626932470154,92.08839810273369,103.0
822981,645261,2026-05-16,"Alcantara, Sandy",5,6,101,92.18712871287129,2235.8811881188117,0.0594059405940594,3.4,0.09664379741458917,92.11442956340784,100.8
823864,645261,2026-05-21,"Alcantara, Sandy",3,7,94,91.85744680851064,2299.8829787234044,0.07446808510638298,4.2,0.09203014017257631,91.98154602763158,101.6
822811,645261,2026-05-26,"Alcantara, Sandy",4,7,95,91.89368421052632,2302.5894736842106,0.07368421052631578,4.0,0.08470153497163069,91.6930353893337,98.8
822730,645261,2026-06-01,"Alcantara, Sandy",5,4,95,93.12631578947368,2308.4736842105262,0.042105263157894736,4.0,0.08213068476920153,91.69946453913128,97.0
823857,645261,2026-06-07,"Alcantara, Sandy",6,9,90,92.79666666666668,2234.3888888888887,0.1,4.0,0.06791022796681821,92.14774656495054,94.8
823370,645261,2026-06-12,"Alcantara, Sandy",7,10,102,93.61176470588235,2223.5196078431372,0.09803921568627451,4.6,0.06993269987693058,92.37224843760973,95.0
823450,645261,2026-06-17,"Alcantara, Sandy",6,16,102,92.18333333333334,2254.3627450980393,0.1568627450980392,5.0,0.0776593548953736,92.65717563621193,95.2
823849,645261,2026-06-23,"Alcantara, Sandy",4,9,109,93.54954128440366,2301.6146788990827,0.08256880733944955,5.6,0.09413828689370485,92.72235294117647,96.8
824339,645261,2026-06-29,"Alcantara, Sandy",3,11,96,93.26666666666667,2322.1354166666665,0.11458333333333333,5.6,0.0959152062563316,93.05352435595194,99.6
824983,645261,2026-07-04,"Alcantara, Sandy",8,10,100,93.031,2238.76,0.1,5.2,0.11041082029141933,93.08159453139055,99.8
823845,645261,2026-07-10,"Alcantara, Sandy",8,11,99,90.95050505050506,2266.151515151515,0.1111111111111111,5.6,0.11041082029141933,93.12846119805721,101.8
823766,645261,2026-07-17,"Alcantara, Sandy",7,8,104,93.63749999999999,2149.230769230769,0.07692307692307693,5.8,0.11302519937638664,92.59620926698175,101.2
824166,645261,2026-07-22,"Alcantara, Sandy",3,10,108,93.25,2246.1388888888887,0.09259259259259259,6.0,0.09703726574139418,92.88704260031508,101.6
823838,645261,2026-07-28,"Alcantara, Sandy",5,9,97,91.92680412371134,2228.907216494845,0.09278350515463918,5.8,0.09904202279202279,92.82713434343434,101.4
823795,647336,2026-04-30,"Soroka, Michael",2,3,79,88.69746835443038,2600.721518987342,0.0379746835443038,6.8,0.10478588980805485,88.38077384085777,93.6
825091,647336,2026-05-06,"Soroka, Michael",6,14,93,87.80967741935484,2616.7956989247314,0.15053763440860216,5.2,0.08541453438208416,88.71712144432811,91.6
822901,647336,2026-05-11,"Soroka, Michael",4,8,89,86.8191011235955,2614.2134831460676,0.0898876404494382,5.8,0.10233524807699139,88.43136462050678,92.0
824358,647336,2026-05-17,"Soroka, Michael",8,13,98,86.65204081632653,2634.908163265306,0.1326530612244898,4.6,0.09235578691956721,88.07927086673126,91.2
825082,647336,2026-05-22,"Soroka, Michael",2,6,78,86.06410256410257,2550.0128205128203,0.07692307692307693,5.2,0.10399278214318856,87.7930832853157,92.0
823217,647336,2026-05-27,"Soroka, Michael",3,4,83,88.16506024096385,2645.759036144578,0.04819277108433735,4.4,0.09759521930998219,87.20847805556197,87.4
825079,647336,2026-06-02,"Soroka, Michael",6,9,100,87.954,2599.11,0.09,4.6,0.09963883681798888,87.10199643286866,88.2
825074,647336,2026-06-07,"Soroka, Michael",6,5,100,86.609,2610.57,0.05,4.6,0.08753130993626845,87.1308609489977,89.6
824508,647336,2026-06-13,"Soroka, Michael",7,11,93,88.4236559139785,2681.6021505376343,0.11827956989247312,5.0,0.07955378184638082,87.08884072427858,91.8
825069,647336,2026-06-19,"Soroka, Michael",0,0,9,88.63333333333334,2399.3333333333335,0.0,4.8,0.07667908357997748,87.44316374380898,90.8
825094,650633,2026-04-26,"King, Michael",8,13,106,88.55754716981133,2335.6132075471696,0.12264150943396226,5.2,0.10494244538494331,88.74055931022625,89.6
823308,650633,2026-05-02,"King, Michael",5,10,92,87.93369565217391,2315.554347826087,0.10869565217391304,5.6,0.10020245458880891,88.66450776857876,94.4
823306,650633,2026-05-07,"King, Michael",6,17,86,87.88837209302325,2329.6279069767443,0.19767441860465115,5.6,0.0923119553939619,88.34951850395181,96.6
823791,650633,2026-05-13,"King, Michael",5,9,99,88.82828282828282,2273.40404040404,0.09090909090909091,6.0,0.12132052332541847,88.32403502781963,94.8
823301,650633,2026-05-18,"King, Michael",8,12,100,89.01100000000001,2317.28,0.12,6.0,0.12303175327194252,88.28310335818207,97.6
823297,650633,2026-05-24,"King, Michael",4,10,81,88.82222222222222,2198.9876543209875,0.12345679012345678,6.4,0.12798413422432348,88.44377954865827,96.6
822731,650633,2026-05-30,"King, Michael",2,6,77,89.60779220779222,2255.948051948052,0.07792207792207792,5.6,0.12814719036222239,88.49671455914044,91.6
823293,650633,2026-06-05,"King, Michael",4,7,93,88.58602150537635,2268.1720430107525,0.07526881720430108,5.0,0.12199247551185535,88.83153387026411,88.6
823287,650633,2026-06-10,"King, Michael",3,7,106,88.01981132075473,2258.9150943396226,0.0660377358490566,4.6,0.09751135523178533,88.97106375273472,90.0
823045,650633,2026-06-16,"King, Michael",1,3,93,89.5225806451613,2311.967741935484,0.03225806451612903,4.2,0.09253708421977846,88.8093694512291,91.4
823288,650633,2026-06-22,"King, Michael",5,10,93,88.2247311827957,2295.8279569892475,0.10752688172043011,2.8,0.07498869712300428,88.91168558026136,90.0
823281,650633,2026-06-28,"King, Michael",5,9,90,89.8411111111111,2197.1555555555556,0.1,3.0,0.07180271544239895,88.79218737237606,92.4
823933,650633,2026-07-03,"King, Michael",5,10,75,89.94533333333332,2260.72,0.13333333333333333,3.6,0.07621829985798337,88.83885115303983,95.0
823279,650633,2026-07-08,"King, Michael",4,10,92,88.78369565217392,2189.9891304347825,0.10869565217391304,3.8,0.08783120308378982,89.11071351863123,91.4
824090,650633,2026-07-17,"King, Michael",4,6,97,88.17628865979381,2273.226804123711,0.061855670103092786,4.0,0.09636278634876111,89.26349038491507,88.6
824896,650633,2026-07-22,"King, Michael",7,16,104,88.14615384615385,2290.3173076923076,0.15384615384615385,4.6,0.10228230746615385,88.99423198784157,89.4
823275,650633,2026-07-28,"King, Michael",6,14,98,88.45510204081633,2230.5204081632655,0.14285714285714285,5.0,0.1115461618912986,88.9785165205132,91.6
825017,650644,2026-04-28,"Civale, Aaron",3,7,87,85.53563218390805,2702.390804597701,0.08045977011494253,4.0,0.08796223623819677,86.06735378243333,87.6
825013,650644,2026-05-03,"Civale, Aaron",3,3,93,85.34623655913978,2558.9247311827958,0.03225806451612903,4.0,0.09026108681290941,86.01585952955976,87.6
824847,650644,2026-05-09,"Civale, Aaron",6,8,97,85.70721649484537,2636.865979381443,0.08247422680412371,3.4,0.08080360880704432,85.98533411411499,88.6
825009,650644,2026-05-15,"Civale, Aaron",2,4,76,86.78815789473684,2564.157894736842,0.05263157894736842,4.2,0.07063178750120239,85.98517741308407,93.0
824032,650644,2026-05-20,"Civale, Aaron",2,6,61,84.20655737704918,2615.6721311475408,0.09836065573770492,3.8,0.06368237513533627,85.91756627358484,87.6
825005,650644,2026-05-25,"Civale, Aaron",2,6,73,82.9041095890411,2514.4109589041095,0.0821917808219178,3.2,0.06923685922405373,85.51676010193584,82.8
824992,650644,2026-06-17,"Civale, Aaron",2,10,71,86.97887323943662,2611.1408450704225,0.14084507042253522,3.0,0.06958326136544878,84.99045558296245,80.0
823210,650644,2026-06-23,"Civale, Aaron",5,7,84,86.45833333333333,2662.8809523809523,0.08333333333333333,2.8,0.09130066254673,85.31698291902181,75.6
824011,650644,2026-06-28,"Civale, Aaron",2,7,90,86.12777777777778,2623.9444444444443,0.07777777777777778,2.6,0.09147248385257192,85.46720628671942,73.0
824983,650644,2026-07-04,"Civale, Aaron",6,9,84,84.75119047619049,2688.214285714286,0.10714285714285714,2.6,0.0965017236186538,85.3351302633276,75.8
824689,650911,2026-04-23,"Sánchez, Cristopher",4,13,99,89.39191919191919,2061.787878787879,0.13131313131313133,7.8,0.14622457124447422,89.92638949678386,93.0
823472,650911,2026-04-30,"Sánchez, Cristopher",7,7,85,90.73529411764706,2053.5529411764705,0.08235294117647059,6.6,0.14490099061054873,89.78040551907574,95.4
823469,650911,2026-05-05,"Sánchez, Cristopher",10,22,97,90.8979381443299,2067.8865979381444,0.2268041237113402,6.6,0.13662931080460575,89.98746434260515,93.0
823463,650911,2026-05-10,"Sánchez, Cristopher",7,14,103,89.23398058252428,2073.5728155339807,0.13592233009708737,7.4,0.15590317902513467,90.06966066712332,94.0
823382,650911,2026-05-16,"Sánchez, Cristopher",13,15,108,90.41296296296296,2109.462962962963,0.1388888888888889,7.2,0.15183764504455213,89.81999845029483,95.4
823461,650911,2026-05-22,"Sánchez, Cristopher",6,20,96,89.60625,2050.5520833333335,0.20833333333333334,8.2,0.14305628303738366,90.13441899987667,98.4
823295,650911,2026-05-27,"Sánchez, Cristopher",9,15,100,90.506,2095.96,0.15,8.6,0.15846032344142408,90.17728516149285,97.8
823456,650911,2026-06-03,"Sánchez, Cristopher",8,15,84,91.38095238095238,2122.8214285714284,0.17857142857142858,9.0,0.17198973520612998,90.13142633796342,100.8
822806,650911,2026-06-08,"Sánchez, Cristopher",10,17,107,90.79532710280374,2097.4205607476633,0.1588785046728972,8.6,0.16234319617814763,90.22802918528792,98.2
823777,650911,2026-06-14,"Sánchez, Cristopher",3,8,98,90.1469387755102,2082.591836734694,0.08163265306122448,9.2,0.1669344310933096,90.54029848934381,99.0
823447,650911,2026-06-20,"Sánchez, Cristopher",5,9,91,91.54395604395604,2108.5824175824177,0.0989010989010989,7.2,0.1554831839277767,90.48709365185326,97.0
822717,650911,2026-06-25,"Sánchez, Cristopher",6,16,92,90.61413043478261,2094.4239130434785,0.17391304347826086,7.0,0.13359673704132982,90.87463486064448,96.0
823445,650911,2026-06-30,"Sánchez, Cristopher",9,22,92,90.56304347826087,2080.945652173913,0.2391304347826087,6.4,0.138379345736982,90.896260947601,94.4
824089,650911,2026-07-06,"Sánchez, Cristopher",1,13,83,89.79277108433735,2090.1927710843374,0.1566265060240964,6.6,0.15049114697921803,90.73267916706268,96.0
824249,650911,2026-07-11,"Sánchez, Cristopher",7,13,103,90.7,2061.4271844660193,0.1262135922330097,4.8,0.15004074724945787,90.53216796336942,91.2
823436,650911,2026-07-20,"Sánchez, Cristopher",7,19,99,90.85252525252525,2103.2929292929293,0.1919191919191919,5.6,0.15895693508381492,90.64278020826738,92.2
823433,650911,2026-07-26,"Sánchez, Cristopher",6,16,101,90.5940594059406,2079.1188118811883,0.15841584158415842,6.0,0.17756055368743354,90.50449404998122,93.8
822729,656288,2026-05-31,"Canning, Griffin",3,5,77,90.1948051948052,2198.6623376623374,0.06493506493506493,4.8,0.11017913921373013,90.77262249788826,77.8
823292,656288,2026-06-06,"Canning, Griffin",6,8,86,89.45,2235.9302325581393,0.09302325581395349,4.0,0.0820702617897842,90.63925476972602,78.6
824826,656288,2026-06-12,"Canning, Griffin",6,8,93,89.03548387096774,2426.3870967741937,0.08602150537634409,4.2,0.08380744307305683,90.3068451311718,79.2
824662,656288,2026-06-29,"Canning, Griffin",3,8,75,88.988,2217.266666666667,0.10666666666666667,5.0,0.09163674414832565,89.86112940536535,85.0
823277,656288,2026-07-09,"Canning, Griffin",5,6,74,89.4108108108108,2264.391891891892,0.08108108108108109,4.6,0.09074785525943677,89.63345162758758,85.6
824088,656288,2026-07-18,"Canning, Griffin",4,7,65,91.12307692307692,2250.9076923076923,0.1076923076923077,4.6,0.08634551477462206,89.41581997531675,81.0
822825,656302,2026-04-27,"Cease, Dylan",5,13,107,89.99532710280374,2401.158878504673,0.12149532710280374,8.6,0.17436493664582525,91.88604902494205,99.0
823715,656302,2026-05-02,"Cease, Dylan",7,13,106,91.7990566037736,2526.3207547169814,0.12264150943396226,7.2,0.1453306687330527,91.59733666772503,102.4
822822,656302,2026-05-08,"Cease, Dylan",10,16,97,91.36701030927836,2502.556701030928,0.16494845360824742,7.4,0.14190198137253332,91.66187917127544,105.0
822815,656302,2026-05-13,"Cease, Dylan",9,11,99,90.97171717171717,2459.7272727272725,0.1111111111111111,7.8,0.13739167209418277,91.53236456646445,105.2
823548,656302,2026-05-19,"Cease, Dylan",9,17,100,92.681,2479.08,0.17,8.6,0.13131200752395217,91.23934951024185,103.8
822813,656302,2026-05-24,"Cease, Dylan",8,11,76,90.96710526315789,2436.407894736842,0.14473684210526316,8.0,0.1380392802512249,91.36282223751456,101.8
822805,656302,2026-06-09,"Cease, Dylan",11,23,93,90.9774193548387,2515.1935483870966,0.24731182795698925,8.6,0.14268758325171677,91.55717786958539,95.6
824750,656302,2026-06-16,"Cease, Dylan",7,15,108,91.56666666666668,2557.314814814815,0.1388888888888889,9.4,0.16762164695632217,91.39285041979842,93.0
822800,656302,2026-06-22,"Cease, Dylan",8,12,110,91.7309090909091,2532.0454545454545,0.10909090909090909,8.8,0.16240973401245049,91.43278169127608,95.2
822794,656302,2026-06-27,"Cease, Dylan",10,17,107,91.30934579439253,2384.663551401869,0.1588785046728972,8.6,0.16200569360841005,91.58462007511447,97.4
823120,656302,2026-07-03,"Cease, Dylan",9,11,102,91.13529411764705,2405.2450980392155,0.10784313725490197,8.8,0.1597813945429895,91.31028923399298,98.8
823202,656302,2026-07-08,"Cease, Dylan",11,14,118,90.53474576271186,2427.262711864407,0.11864406779661017,9.0,0.15240265357291727,91.34392700489082,104.0
822788,656302,2026-07-20,"Cease, Dylan",7,13,101,89.7871287128713,2518.960396039604,0.12871287128712872,9.0,0.12666910154084146,91.25539228646544,109.0
824734,656302,2026-07-25,"Cease, Dylan",12,19,120,89.02250000000001,2464.225,0.15833333333333333,9.0,0.12463389802048944,90.89948469570638,107.6
824287,656427,2026-05-01,"Flaherty, Jack",4,6,91,86.82747252747252,2286.8571428571427,0.06593406593406594,4.2,0.0966148998376169,87.34366125551439,83.2
824282,656427,2026-05-06,"Flaherty, Jack",10,13,96,87.79270833333334,2293.6770833333335,0.13541666666666666,4.6,0.0895769939233065,86.95252654752576,83.6
823632,656427,2026-05-12,"Flaherty, Jack",2,6,97,88.06082474226804,2248.3711340206187,0.061855670103092786,5.6,0.10092999017798814,87.26859630408006,85.0
824279,656427,2026-05-17,"Flaherty, Jack",4,12,90,87.55111111111111,2369.8555555555554,0.13333333333333333,4.6,0.09474442316767887,87.22096743810069,85.0
824842,656427,2026-05-22,"Flaherty, Jack",7,7,78,86.13589743589743,2305.9615384615386,0.08974358974358974,4.8,0.09401382956037292,87.67201157813112,88.4
824272,656427,2026-05-28,"Flaherty, Jack",9,17,91,87.92857142857143,2356.186813186813,0.18681318681318682,5.4,0.0972566651561497,87.27360283001649,90.4
822971,656427,2026-06-02,"Flaherty, Jack",6,6,94,87.83297872340425,2376.7659574468084,0.06382978723404255,6.4,0.12143248933197386,87.49382261023626,90.4
824268,656427,2026-06-07,"Flaherty, Jack",7,15,87,88.90459770114943,2335.4137931034484,0.1724137931034483,5.6,0.10711511344544906,87.50187668825045,90.0
824425,656427,2026-06-12,"Flaherty, Jack",1,4,63,89.12380952380953,2285.1746031746034,0.06349206349206349,6.6,0.12922673804552015,87.67063128002673,88.0
824256,656427,2026-06-28,"Flaherty, Jack",9,15,94,88.77446808510638,2353.8829787234044,0.1595744680851064,6.0,0.11525848407726617,87.98517096256641,82.6
822882,656427,2026-07-04,"Flaherty, Jack",5,10,88,88.95113636363637,2292.7386363636365,0.11363636363636363,6.4,0.12922465974556951,88.5128850924082,85.8
824252,656427,2026-07-10,"Flaherty, Jack",6,15,86,87.73720930232558,2301.0232558139537,0.1744186046511628,5.6,0.11458929511020485,88.71739807942119,85.2
824654,656427,2026-07-20,"Flaherty, Jack",4,8,82,86.9219512195122,2301.682926829268,0.0975609756097561,5.6,0.13670705859362892,88.69824419520546,83.6
824612,656492,2026-04-26,"Griffin, Foster",8,14,95,85.60105263157895,2199.7157894736843,0.14736842105263157,4.4,0.09324434191043325,85.79054967990592,89.2
822746,656492,2026-05-02,"Griffin, Foster",3,1,97,85.79793814432989,2096.082474226804,0.010309278350515464,5.0,0.10876453774886655,85.61541136901242,91.0
823871,656492,2026-05-08,"Griffin, Foster",9,14,103,85.43980582524271,2176.73786407767,0.13592233009708737,4.4,0.08766849868212753,85.6469989978784,91.4
824517,656492,2026-05-14,"Griffin, Foster",7,12,92,85.3445652173913,2184.3478260869565,0.13043478260869565,6.0,0.10235296470154501,85.60521016292694,96.0
822736,656492,2026-05-19,"Griffin, Foster",5,7,97,86.11134020618556,2233.4329896907216,0.07216494845360824,6.0,0.10147362908845267,85.51479736370858,96.6
824921,656492,2026-05-24,"Griffin, Foster",6,8,90,85.58666666666667,2204.6666666666665,0.08888888888888889,6.4,0.09923995211250766,85.6589404049457,96.8
822731,656492,2026-05-30,"Griffin, Foster",5,11,90,85.94111111111111,2254.866666666667,0.12222222222222222,6.0,0.08754404567975912,85.65606321196323,95.8
825073,656492,2026-06-05,"Griffin, Foster",4,7,62,85.54677419354839,2080.5967741935483,0.11290322580645161,6.4,0.10992663445410047,85.68469780531947,94.4
823215,656492,2026-06-10,"Griffin, Foster",5,10,100,86.425,2194.49,0.1,5.4,0.10532281359597333,85.70609147898061,86.2
822723,656492,2026-06-16,"Griffin, Foster",6,14,100,85.995,2276.77,0.14,5.0,0.09923585707423419,85.92217843550233,87.8
822720,656492,2026-06-22,"Griffin, Foster",9,16,105,85.49238095238096,2251.542857142857,0.1523809523809524,5.2,0.11280286738351256,85.89891039426523,88.4
824825,656492,2026-06-27,"Griffin, Foster",9,15,112,85.84107142857144,2222.339285714286,0.13392857142857142,5.8,0.12550128008192524,85.8800532514081,91.4
822714,656492,2026-07-03,"Griffin, Foster",2,8,83,85.9855421686747,2262.0843373493976,0.0963855421686747,6.6,0.12784254992319508,85.86004531490016,95.8
822710,656492,2026-07-08,"Griffin, Foster",9,19,99,85.63838383838385,2152.212121212121,0.1919191919191919,6.2,0.12453901319563969,85.94779890992541,100.0
824978,656492,2026-07-19,"Griffin, Foster",2,7,97,85.5319587628866,2102.680412371134,0.07216494845360824,7.0,0.1429228515794781,85.79047567760219,99.8
822704,656492,2026-07-25,"Griffin, Foster",2,6,108,85.54629629629629,2129.2314814814813,0.05555555555555555,6.2,0.12935584127019975,85.69786743017951,99.2
824932,656550,2026-04-24,"Holmes, Grant",4,13,89,88.53033707865168,2533.3146067415732,0.14606741573033707,4.2,0.13261519534962365,89.7229192448056,80.0
824366,656550,2026-05-01,"Holmes, Grant",4,9,87,89.54942528735633,2527.1264367816093,0.10344827586206896,4.2,0.13814446796937524,89.7608287657991,82.6
824927,656550,2026-05-12,"Holmes, Grant",5,10,78,89.48461538461538,2508.9102564102564,0.1282051282051282,4.2,0.1282458878476714,89.50483147032918,83.0
824923,656550,2026-05-17,"Holmes, Grant",4,8,87,90.0022988505747,2448.1724137931033,0.09195402298850575,4.0,0.13166469126647481,89.30720909270681,78.8
824920,656550,2026-05-23,"Holmes, Grant",10,18,87,87.07241379310345,2494.0689655172414,0.20689655172413793,4.2,0.11615719077943024,89.4958044560421,84.4
824515,656550,2026-05-29,"Holmes, Grant",5,10,80,90.14500000000001,2366.5125,0.125,5.4,0.13531427890203557,88.92781807886031,85.6
824917,656550,2026-06-03,"Holmes, Grant",4,7,89,89.83707865168539,2487.887640449438,0.07865168539325842,5.6,0.13110079575596817,89.25075066312998,83.8
824591,656550,2026-06-09,"Holmes, Grant",2,10,67,90.12835820895523,2500.6716417910447,0.14925373134328357,5.6,0.12614147766220607,89.30828133599579,84.2
824912,656550,2026-06-16,"Holmes, Grant",2,4,55,88.78363636363638,2423.6181818181817,0.07272727272727272,5.0,0.13035119828983716,89.43702990086376,82.0
823288,656550,2026-06-22,"Holmes, Grant",4,10,91,90.04395604395604,2400.868131868132,0.10989010989010989,4.6,0.12650584823759053,89.1932974034761,75.6
824904,656550,2026-07-03,"Holmes, Grant",2,6,82,88.35609756097561,2452.5731707317073,0.07317073170731707,3.4,0.10710455987078493,89.78760585364661,76.4
823360,656550,2026-07-08,"Holmes, Grant",5,8,90,91.04,2430.5333333333333,0.08888888888888889,2.8,0.09673870621224834,89.42982536584172,76.8
824897,656550,2026-07-19,"Holmes, Grant",2,11,74,89.97162162162162,2327.5405405405404,0.14864864864864866,3.0,0.09878614691137443,89.67040963550465,77.0
824812,656550,2026-07-24,"Holmes, Grant",4,8,91,90.30659340659341,2487.6923076923076,0.08791208791208792,3.0,0.09866513037244744,89.63906231803793,78.4
823799,656605,2026-04-25,"Keller, Mitch",6,12,93,90.26881720430107,2416.3548387096776,0.12903225806451613,3.6,0.0884203998248942,88.50810308056488,83.8
823389,656605,2026-05-01,"Keller, Mitch",6,13,104,89.99038461538461,2458.605769230769,0.125,4.2,0.10643464364558963,88.86498340454197,87.0
825090,656605,2026-05-07,"Keller, Mitch",4,6,84,88.84761904761905,2253.6071428571427,0.07142857142857142,4.6,0.11552555273649871,89.02510578216436,90.2
823386,656605,2026-05-13,"Keller, Mitch",3,4,80,89.295,2454.1125,0.05,4.6,0.10314460035554636,89.18102959168816,92.0
823059,656605,2026-05-19,"Keller, Mitch",3,6,83,88.76626506024097,2301.7951807228915,0.07228915662650602,4.8,0.09981126702221302,89.41025181391038,90.0
822813,656605,2026-05-24,"Keller, Mitch",5,10,101,88.58316831683167,2497.9504950495048,0.09900990099009901,4.4,0.08954999722391872,89.43361718550914,88.8
823375,656605,2026-05-30,"Keller, Mitch",5,9,77,88.32077922077922,2439.5974025974024,0.11688311688311688,4.2,0.08354552580903529,89.09648740801526,90.4
824914,656605,2026-06-05,"Keller, Mitch",4,8,99,89.79595959595959,2393.5252525252527,0.08080808080808081,4.0,0.08192214918565867,88.76256632909418,85.0
823371,656605,2026-06-11,"Keller, Mitch",3,4,98,88.15102040816326,2545.969387755102,0.04081632653061224,4.0,0.08379805106156055,88.95223443876229,88.0
824991,656605,2026-06-16,"Keller, Mitch",7,9,96,87.91875,2509.4895833333335,0.09375,4.0,0.08196131636768299,88.72343852039494,91.6
823365,656605,2026-06-23,"Keller, Mitch",4,11,92,89.17391304347827,2430.4347826086955,0.11956521739130435,4.8,0.0862534850423818,88.55393550834675,94.2
823362,656605,2026-06-28,"Keller, Mitch",4,9,79,87.27088607594936,2353.772151898734,0.11392405063291139,4.6,0.09036454832262286,88.67208445367608,92.4
822714,656605,2026-07-03,"Keller, Mitch",1,4,83,86.66024096385543,2461.0361445783133,0.04819277108433735,4.4,0.08977273507258177,88.46210582471011,92.8
823359,656605,2026-07-09,"Keller, Mitch",3,5,72,89.6888888888889,2425.2361111111113,0.06944444444444445,3.8,0.08324967312783307,87.83496209828927,89.6
823518,656605,2026-07-22,"Keller, Mitch",6,13,75,89.06666666666666,2325.8133333333335,0.17333333333333334,3.8,0.0889752967105995,88.1425357944344,84.4
823353,656605,2026-07-27,"Keller, Mitch",4,3,83,88.555421686747,2305.9156626506024,0.03614457831325301,3.6,0.10489196337726617,88.37211912776772,80.2
822733,656849,2026-05-21,"Peterson, David",3,5,82,89.35731707317073,2148.121951219512,0.06097560975609756,5.2,0.11620525620064703,87.85334932340766,79.6
823624,656849,2026-05-26,"Peterson, David",4,7,90,87.94666666666666,2120.7,0.07777777777777778,5.2,0.10997932552028758,88.27560221172601,80.8
823449,656849,2026-06-21,"Peterson, David",5,7,79,89.23291139240506,2211.784810126582,0.08860759493670886,5.0,0.10788782225231372,88.32405319211817,85.2
823770,656849,2026-06-27,"Peterson, David",1,4,69,89.52173913043478,2101.376811594203,0.057971014492753624,4.8,0.10443287065142022,88.72192958824624,84.0
824659,656849,2026-07-03,"Peterson, David",3,9,91,87.92527472527472,2071.5824175824177,0.0989010989010989,3.6,0.08456639939266757,88.86672685253544,80.0
824816,656849,2026-07-09,"Peterson, David",2,7,77,88.37922077922077,1986.5584415584415,0.09090909090909091,3.2,0.07684661917288735,88.7967817975904,82.2
824652,656849,2026-07-21,"Peterson, David",4,10,94,90.02978723404254,2165.968085106383,0.10638297872340426,3.0,0.08283331540348601,88.6011625388004,81.2
823025,656849,2026-07-27,"Peterson, David",3,5,86,90.12209302325581,2122.4418604651164,0.05813953488372093,3.0,0.08855435559261131,89.01778665227557,82.0
824445,656876,2026-04-29,"Rasmussen, Drew",6,12,91,91.45714285714286,2341.8901098901097,0.13186813186813187,5.2,0.09316706498182173,92.30903091137908,80.0
822986,656876,2026-05-05,"Rasmussen, Drew",5,10,85,92.49529411764706,2488.564705882353,0.11764705882352941,6.0,0.10036260916366728,92.02785674308163,83.6
822818,656876,2026-05-11,"Rasmussen, Drew",6,11,100,92.713,2467.13,0.11,5.4,0.09692572879354171,92.05770208346497,82.8
822982,656876,2026-05-17,"Rasmussen, Drew",2,4,93,92.93548387096774,2289.7204301075267,0.043010752688172046,5.2,0.10576783405669961,92.19503892557023,87.6
823544,656876,2026-05-24,"Rasmussen, Drew",6,13,92,91.98913043478261,2282.108695652174,0.14130434782608695,5.0,0.10499498459433401,92.36651069976378,93.4
822975,656876,2026-05-30,"Rasmussen, Drew",4,7,70,92.76142857142857,2474.885714285714,0.1,5.0,0.10876605824118406,92.31801025610805,92.2
