game_pk,pitcher_id,game_date,pitcher_name,home_away,team_id,team_name,opponent_id,opponent_name,strikeouts,swinging_strikes,total_pitches,avg_velocity,avg_spin_rate,swstr_pct,opponent_k_rate,rolling_k,rolling_swstr,rolling_velocity,rolling_pitches
824352,605288,2026-05-30,"Houser, Adrian",away,137,San Francisco Giants,115,Colorado Rockies,4,5,92,89.3836956521739,2021.7934782608695,0.05434782608695652,0.24103035878564857,3.4,0.06714130702193058,92.02303959433496,81.0
823779,605288,2026-06-04,"Houser, Adrian",away,137,San Francisco Giants,158,Milwaukee Brewers,5,6,82,92.86951219512196,2205.6585365853657,0.07317073170731707,0.20615384615384616,3.8,0.0633049898863807,91.40448460712268,85.8
823214,605288,2026-06-09,"Houser, Adrian",home,137,San Francisco Giants,120,Washington Nationals,6,11,77,91.07792207792208,2131.8311688311687,0.14285714285714285,0.2126679462571977,4.2,0.05631751460622249,91.34973839749844,87.4
824912,605288,2026-06-16,"Houser, Adrian",away,137,San Francisco Giants,144,Atlanta Braves,2,2,29,91.01379310344828,2161.4137931034484,0.06896551724137931,0.2066914498141264,4.6,0.07609773438644227,91.32883929659933,84.6
823187,605288,2026-08-12,"Houser, Adrian",home,137,San Francisco Giants,117,Houston Astros,5,8,73,93.46027397260275,2136.3698630136987,0.1095890410958904,0.2127659574468085,4.4,0.08558976256590092,91.2606301753535,71.8
824934,605400,2026-04-26,"Nola, Aaron",away,143,Philadelphia Phillies,144,Atlanta Braves,6,12,101,86.17326732673267,2312.3465346534654,0.1188118811881188,0.18951241950321987,5.8,0.10688354899788657,86.34194889049245,89.0
823874,605400,2026-05-04,"Nola, Aaron",away,143,Philadelphia Phillies,146,Miami Marlins,5,9,94,85.69680851063829,2304.063829787234,0.09574468085106383,0.22006220839813376,5.6,0.10207449666408175,86.25550345474008,91.0
823468,605400,2026-05-09,"Nola, Aaron",home,143,Philadelphia Phillies,115,Colorado Rockies,4,12,94,84.64468085106384,2281.2872340425533,0.1276595744680851,0.2546916890080429,4.8,0.09596027493955768,86.27381252528879,90.8
823384,605400,2026-05-15,"Nola, Aaron",away,143,Philadelphia Phillies,134,Pittsburgh Pirates,2,4,80,87.12625,2306.475,0.05,0.22834193918531268,5.0,0.1095874279284128,85.86703440978727,92.8
823462,605400,2026-05-20,"Nola, Aaron",home,143,Philadelphia Phillies,113,Cincinnati Reds,5,8,77,86.06233766233767,2310.12987012987,0.1038961038961039,0.23804406233207953,4.4,0.09889777275599901,85.8329740649597,91.4
823294,605400,2026-05-26,"Nola, Aaron",away,143,Philadelphia Phillies,135,San Diego Padres,5,12,80,84.89500000000001,2367.8,0.15,0.23096841015018124,4.4,0.09922244808067433,85.9406688701545,89.2
823460,605400,2026-06-02,"Nola, Aaron",home,143,Philadelphia Phillies,135,San Diego Padres,8,14,95,86.39578947368422,2406.9894736842107,0.14736842105263157,0.23167848699763594,4.2,0.10546007184305055,85.68501540480796,85.0
823453,605400,2026-06-07,"Nola, Aaron",home,143,Philadelphia Phillies,145,Chicago White Sox,4,10,98,84.48877551020408,2334.877551020408,0.10204081632653061,0.23959183673469386,4.8,0.11578481988336412,85.82481159741715,85.2
823776,605400,2026-06-13,"Nola, Aaron",away,143,Philadelphia Phillies,158,Milwaukee Brewers,3,3,85,85.8,2317.6588235294116,0.03529411764705882,0.207368021268515,4.8,0.11066106825505322,85.79363052924518,86.0
823448,605400,2026-06-18,"Nola, Aaron",home,143,Philadelphia Phillies,121,New York Mets,6,9,97,87.3618556701031,2320.360824742268,0.09278350515463918,0.22048674173628768,5.0,0.10771989178446498,85.5283805292452,87.0
822719,605400,2026-06-24,"Nola, Aaron",away,143,Philadelphia Phillies,120,Washington Nationals,5,7,86,85.62325581395349,2305.546511627907,0.08139534883720931,0.2127107652399481,5.2,0.10549737203617202,85.78828413079829,91.0
823444,605400,2026-06-29,"Nola, Aaron",home,143,Philadelphia Phillies,134,Pittsburgh Pirates,5,18,86,85.07558139534883,2308.3720930232557,0.20930232558139536,0.23734464989390724,5.2,0.0917764418036139,85.93393529358897,92.2
824091,605400,2026-07-05,"Nola, Aaron",away,143,Philadelphia Phillies,118,Kansas City Royals,7,19,98,85.22448979591837,2233.683673469388,0.19387755102040816,0.21366756192181438,4.6,0.10416322270936666,85.6698936779219,90.4
824252,605400,2026-07-10,"Nola, Aaron",away,143,Philadelphia Phillies,116,Detroit Tigers,8,13,84,85.25595238095238,2278.904761904762,0.15476190476190477,0.2304147465437788,5.2,0.12253056964814217,85.81703653506476,90.4
823440,605400,2026-07-16,"Nola, Aaron",home,143,Philadelphia Phillies,121,New York Mets,6,15,97,84.58144329896906,2280.092783505155,0.15463917525773196,0.21907641561297417,6.2,0.14642412707111135,85.70822701125523,90.2
823438,605400,2026-07-22,"Nola, Aaron",home,143,Philadelphia Phillies,119,Los Angeles Dodgers,4,7,85,86.16117647058823,2330.5529411764705,0.08235294117647059,0.2060096765979119,6.2,0.15879526109172992,85.15214453702842,90.2
823838,605400,2026-07-28,"Nola, Aaron",away,143,Philadelphia Phillies,146,Miami Marlins,4,7,93,86.12795698924731,2105.2150537634407,0.07526881720430108,0.21727295223954465,6.0,0.15898677955958218,85.25972866835536,90.0
823431,605400,2026-08-03,"Nola, Aaron",home,143,Philadelphia Phillies,120,Washington Nationals,5,10,97,87.59072164948452,2171.9896907216494,0.10309278350515463,0.21213503649635038,5.8,0.1321800778841633,85.47020378713508,91.4
823426,605400,2026-08-08,"Nola, Aaron",home,143,Philadelphia Phillies,141,Toronto Blue Jays,8,14,97,86.3618556701031,2241.443298969072,0.14432989690721648,0.1943869335173683,5.4,0.11402312438111259,85.94345015784829,91.2
823669,605400,2026-08-13,"Nola, Aaron",away,143,Philadelphia Phillies,142,Minnesota Twins,9,14,97,86.05876288659795,2369.1546391752577,0.14432989690721648,0.21263748113004097,5.4,0.11193672281017494,86.16463081567845,93.8
823424,605400,2026-08-19,"Nola, Aaron",home,143,Philadelphia Phillies,146,Miami Marlins,8,17,100,85.87299999999999,2309.78,0.17,0.21584984358706985,6.0,0.10987486714007186,86.46009473320422,93.8
822910,605488,2026-04-25,"Springs, Jeffrey",away,133,Athletics,140,Texas Rangers,4,8,91,86.73956043956044,2144.956043956044,0.08791208791208792,0.24720244150559512,5.4,0.09837285658172196,85.14323342810272,90.8
825016,605488,2026-04-30,"Springs, Jeffrey",home,133,Athletics,118,Kansas City Royals,4,10,67,85.344776119403,2051.805970149254,0.14925373134328357,0.22202643171806166,5.8,0.10631671994727207,85.2588563593883,92.4
823470,605488,2026-05-06,"Springs, Jeffrey",away,133,Athletics,143,Philadelphia Phillies,4,7,75,85.24,2002.5866666666666,0.09333333333333334,0.21203228173147468,5.2,0.1148082429149579,85.18567566093881,85.2
825011,605488,2026-05-12,"Springs, Jeffrey",home,133,Athletics,138,St. Louis Cardinals,5,10,98,86.66938775510205,2081.795918367347,0.10204081632653061,0.218812541694463,4.8,0.10766845796872135,85.25518103728288,81.6
825006,605488,2026-05-17,"Springs, Jeffrey",home,133,Athletics,137,San Francisco Giants,3,7,92,86.72826086956522,1936.8152173913043,0.07608695652173914,0.2183431952662722,4.8,0.11474328790069414,85.52839192163663,83.2
823298,605488,2026-05-22,"Springs, Jeffrey",away,133,Athletics,135,San Diego Padres,3,11,95,84.95684210526315,1893.5157894736842,0.11578947368421053,0.23128491620111732,4.0,0.10172538508739493,86.14439703672613,84.6
825003,605488,2026-05-27,"Springs, Jeffrey",home,133,Athletics,136,Seattle Mariners,7,12,84,86.32619047619048,2010.547619047619,0.14285714285714285,0.23382144544166272,3.8,0.10730086224181942,85.78785336986668,85.4
824671,605488,2026-06-03,"Springs, Jeffrey",away,133,Athletics,112,Chicago Cubs,3,2,86,86.19883720930233,2000.2209302325582,0.023255813953488372,0.21100917431192662,4.4,0.1060215445445913,85.98413624122418,88.8
824998,605488,2026-06-08,"Springs, Jeffrey",home,133,Athletics,158,Milwaukee Brewers,3,3,99,86.08484848484848,2034.2525252525252,0.030303030303030304,0.20374135827572185,4.2,0.09200604066862231,86.17590368308464,91.0
824994,605488,2026-06-14,"Springs, Jeffrey",home,133,Athletics,115,Colorado Rockies,5,9,77,86.32337662337662,2013.2727272727273,0.11688311688311688,0.236822568671121,3.8,0.07765848346392225,86.05899582903393,91.2
824990,605488,2026-06-19,"Springs, Jeffrey",home,133,Athletics,108,Los Angeles Angels,4,13,86,85.86744186046512,1928.2441860465117,0.1511627906976744,0.24792243767313019,4.2,0.0858177155361978,85.9780189797962,88.2
823209,605488,2026-06-25,"Springs, Jeffrey",away,133,Athletics,137,San Francisco Giants,6,15,87,85.61839080459771,1898.551724137931,0.1724137931034483,0.20705882352941177,4.4,0.09289237893889056,86.16013893083661,86.4
824984,605488,2026-06-30,"Springs, Jeffrey",home,133,Athletics,119,Los Angeles Dodgers,2,7,92,87.25760869565217,2029.2391304347825,0.07608695652173914,0.20504252733900363,4.2,0.09880370898815165,86.01857899651804,87.0
824253,605488,2026-07-08,"Springs, Jeffrey",away,133,Athletics,116,Detroit Tigers,4,7,92,85.66304347826087,1985.7608695652175,0.07608695652173914,0.23022640399882388,4.0,0.1093699375018018,86.23033329378802,88.2
825058,605488,2026-07-20,"Springs, Jeffrey",away,133,Athletics,109,Arizona Diamondbacks,2,6,78,85.47564102564102,1934.2564102564102,0.07692307692307693,0.19610494995942657,4.2,0.11852672274554359,86.14597229247049,86.8
823678,605488,2026-07-26,"Springs, Jeffrey",away,133,Athletics,142,Minnesota Twins,0,5,36,87.03055555555555,1946.8055555555557,0.1388888888888889,0.21626984126984128,3.6,0.11053471475353557,85.97642517292338,87.0
824975,605488,2026-07-31,"Springs, Jeffrey",home,133,Athletics,116,Detroit Tigers,2,6,86,86.91744186046512,1935.1046511627908,0.06976744186046512,0.22888616891064872,2.8,0.10807993439177847,86.20904791194147,77.0
824076,605488,2026-08-19,"Springs, Jeffrey",away,133,Athletics,118,Kansas City Royals,1,6,85,85.05764705882352,1901.2588235294118,0.07058823529411765,0.21116708648194793,2.0,0.08755066414318184,86.46885812311496,76.8
823795,605540,2026-04-30,"Woodruff, Brandon",home,158,Milwaukee Brewers,109,Arizona Diamondbacks,2,3,21,83.15714285714286,2084.0476190476193,0.14285714285714285,0.2119514472455649,4.6,0.10644645983512879,89.31698464027569,78.8
824502,605540,2026-06-22,"Woodruff, Brandon",away,158,Milwaukee Brewers,113,Cincinnati Reds,10,10,79,90.10632911392405,2252.0,0.12658227848101267,0.24568668046928915,3.8,0.11412236601849765,87.7499057490177,69.6
823769,605540,2026-06-28,"Woodruff, Brandon",home,158,Milwaukee Brewers,112,Chicago Cubs,6,5,84,89.84642857142858,2186.035714285714,0.05952380952380952,0.21365437366656506,5.0,0.11816222597001932,88.42180986967485,66.6
825063,605540,2026-07-04,"Woodruff, Brandon",away,158,Milwaukee Brewers,109,Arizona Diamondbacks,6,12,61,85.62622950819672,2104.2131147540986,0.19672131147540983,0.19310132429935326,5.0,0.11006698787478124,88.46280986967484,69.4
824927,607067,2026-05-12,"Rea, Colin",away,112,Chicago Cubs,144,Atlanta Braves,1,2,80,88.97125,1965.6625,0.025,0.20507936507936508,4.4,0.09503378676732113,88.98520104684692,92.6
824599,607067,2026-05-17,"Rea, Colin",away,112,Chicago Cubs,145,Chicago White Sox,4,4,83,90.57469879518072,2169.722891566265,0.04819277108433735,0.2402104032729398,4.2,0.08737555891921986,88.90932446456844,92.8
824674,607067,2026-05-23,"Rea, Colin",home,112,Chicago Cubs,117,Houston Astros,4,13,98,89.38265306122449,2051.183673469388,0.1326530612244898,0.21359715880263824,4.0,0.07527498270130473,89.36143813664806,91.0
823378,607067,2026-05-28,"Rea, Colin",away,112,Chicago Cubs,134,Pittsburgh Pirates,5,7,92,90.14673913043478,2081.217391304348,0.07608695652173914,0.23604176123468,4.0,0.09310994277228965,89.3640557054147,92.2
824671,607067,2026-06-03,"Rea, Colin",home,112,Chicago Cubs,133,Athletics,3,7,69,89.23768115942029,1964.8840579710145,0.10144927536231885,0.21987041036717062,3.8,0.08087635368448061,89.62261921777616,90.2
824347,607067,2026-06-09,"Rea, Colin",away,112,Chicago Cubs,115,Colorado Rockies,2,5,79,90.30379746835443,2207.5822784810125,0.06329113924050633,0.2375249500998004,3.4,0.07667641283857703,89.66260442925206,84.4
824665,607067,2026-06-20,"Rea, Colin",home,112,Chicago Cubs,141,Toronto Blue Jays,3,5,78,88.83846153846153,2139.8333333333335,0.0641025641025641,0.1959816707789919,3.6,0.0843346406866783,89.92911392292294,84.2
823773,607067,2026-06-26,"Rea, Colin",away,112,Chicago Cubs,158,Milwaukee Brewers,4,7,89,90.99775280898876,2118.4719101123596,0.07865168539325842,0.21068152031454784,3.4,0.08751659929032365,89.5818664715791,83.2
824660,607067,2026-07-01,"Rea, Colin",home,112,Chicago Cubs,135,San Diego Padres,5,8,81,88.60123456790123,2013.5925925925926,0.09876543209876543,0.2269342829394626,3.4,0.07671632412407736,89.90488642113196,81.4
824815,607067,2026-07-08,"Rea, Colin",away,112,Chicago Cubs,110,Baltimore Orioles,2,4,91,90.07692307692308,2042.043956043956,0.04395604395604396,0.24211130235226622,3.4,0.08125201923948262,89.59578550862526,79.2
824655,607067,2026-07-17,"Rea, Colin",home,112,Chicago Cubs,142,Minnesota Twins,6,11,91,88.80329670329671,1964.2857142857142,0.12087912087912088,0.21542625169147497,3.2,0.06975337295822764,89.76363389212581,83.6
824650,607067,2026-07-22,"Rea, Colin",home,112,Chicago Cubs,116,Detroit Tigers,5,5,86,88.70348837209302,2017.6046511627908,0.05813953488372093,0.2315035799522673,4.0,0.08127096928595055,89.46353373911425,86.0
823026,607067,2026-07-28,"Rea, Colin",away,112,Chicago Cubs,138,St. Louis Cardinals,2,3,94,89.71063829787234,1976.223404255319,0.031914893617021274,0.2035264483627204,4.4,0.08007836344218192,89.43653910584057,87.6
824648,607067,2026-08-02,"Rea, Colin",home,112,Chicago Cubs,147,New York Yankees,7,7,87,89.80919540229884,1992.183908045977,0.08045977011494253,0.24298392899976012,4.0,0.07073100508693449,89.17911620361727,88.6
824428,607074,2026-06-10,"Rodón, Carlos",away,147,New York Yankees,114,Cleveland Guardians,7,10,96,91.29791666666667,2243.0104166666665,0.10416666666666667,0.20608628659476116,5.4,0.11670925000296817,90.82914698621978,90.0
823536,607074,2026-06-17,"Rodón, Carlos",home,147,New York Yankees,145,Chicago White Sox,7,12,99,91.03232323232324,2308.4444444444443,0.12121212121212122,0.23816568047337278,6.0,0.11702976282348099,90.80514057596336,93.6
824262,607074,2026-06-23,"Rodón, Carlos",away,147,New York Yankees,116,Detroit Tigers,5,13,87,90.24022988505747,2321.3793103448274,0.14942528735632185,0.229253112033195,6.2,0.1185449143386325,90.64842340424619,95.8
824744,607074,2026-06-28,"Rodón, Carlos",away,147,New York Yankees,111,Boston Red Sox,6,17,96,89.59270833333333,2201.75,0.17708333333333334,0.21830754033585775,5.8,0.11474576128358108,90.77036411809979,94.2
824803,607074,2026-08-18,"Rodón, Carlos",away,147,New York Yankees,110,Baltimore Orioles,4,8,66,90.03636363636363,2464.8939393939395,0.12121212121212122,0.2418535759627592,6.4,0.14371081504702193,90.57492729014282,94.8
823958,607192,2026-04-29,"Glasnow, Tyler",home,119,Los Angeles Dodgers,146,Miami Marlins,9,13,92,89.26739130434783,2621.3260869565215,0.14130434782608695,0.20987654320987653,7.6,0.12167541971588465,90.44413873822165,97.6
824198,607192,2026-05-06,"Glasnow, Tyler",away,119,Los Angeles Dodgers,117,Houston Astros,2,0,19,91.64736842105263,2627.8947368421054,0.0,0.2027681660899654,8.2,0.1366029559477687,90.219394776869,98.0
824604,607200,2026-05-12,"Fedde, Erick",home,145,Chicago White Sox,118,Kansas City Royals,2,5,80,87.59,2229.1875,0.0625,0.2204928664072633,3.8,0.07569084332762231,87.51057206358271,83.6
824599,607200,2026-05-17,"Fedde, Erick",home,145,Chicago White Sox,112,Chicago Cubs,2,4,92,87.51521739130435,2257.804347826087,0.043478260869565216,0.20683949255377826,3.4,0.0681908433276223,87.2873220635827,83.6
823701,607200,2026-06-03,"Fedde, Erick",away,145,Chicago White Sox,142,Minnesota Twins,2,3,61,88.8688524590164,2268.9180327868853,0.04918032786885246,0.2296264855687606,3.0,0.05806296608977065,87.32165965949065,85.0
824819,607200,2026-06-30,"Fedde, Erick",away,145,Chicago White Sox,110,Baltimore Orioles,3,5,90,87.76777777777778,2310.5666666666666,0.05555555555555555,0.2425636307881018,2.8,0.054565698330207815,87.84076348462725,82.2
822874,607200,2026-07-20,"Fedde, Erick",away,145,Chicago White Sox,140,Texas Rangers,6,8,64,89.2921875,2139.90625,0.125,0.22240128928283642,2.2,0.05014282885879464,88.02596952561971,79.6
824572,607200,2026-07-26,"Fedde, Erick",home,145,Chicago White Sox,117,Houston Astros,2,2,68,88.5220588235294,2271.6911764705883,0.029411764705882353,0.2151235338158223,3.0,0.06714282885879465,88.2068070256197,77.4
822945,607200,2026-07-31,"Fedde, Erick",away,145,Chicago White Sox,139,Tampa Bay Rays,6,4,91,89.53186813186812,2215.087912087912,0.04395604395604396,0.1911078359125522,3.0,0.060525181799971114,88.39321879032559,75.0
824447,607259,2026-04-28,"Martinez, Nick",away,139,Tampa Bay Rays,114,Cleveland Guardians,4,7,78,86.05897435897437,2065.076923076923,0.08974358974358974,0.21024258760107817,4.0,0.07822130357823037,87.02950105613505,87.8
822984,607259,2026-05-04,"Martinez, Nick",home,139,Tampa Bay Rays,141,Toronto Blue Jays,4,5,71,86.38591549295774,2202.0845070422533,0.07042253521126761,0.1778996865203762,4.2,0.08253365789058469,86.68879592792993,85.8
824765,607259,2026-05-10,"Martinez, Nick",away,139,Tampa Bay Rays,111,Boston Red Sox,3,8,80,86.21375,2122.85,0.1,0.22388059701492538,4.2,0.07192680690814686,86.86844816232394,83.8
822981,607259,2026-05-16,"Martinez, Nick",home,139,Tampa Bay Rays,146,Miami Marlins,4,6,77,86.5909090909091,2228.7012987012986,0.07792207792207792,0.21509209744503863,4.0,0.07813370345987099,86.97234758761131,82.4
823546,607259,2026-05-22,"Martinez, Nick",away,139,Tampa Bay Rays,147,New York Yankees,1,8,94,87.10957446808511,2223.255319148936,0.0851063829787234,0.23898392949714878,4.2,0.08235448268065022,86.64212031488402,80.2
822978,607259,2026-05-29,"Martinez, Nick",home,139,Tampa Bay Rays,108,Los Angeles Angels,5,10,88,87.97727272727273,2273.2954545454545,0.11363636363636363,0.2547652254765225,3.2,0.08463891717113173,86.47182468218526,80.0
822973,607259,2026-06-03,"Martinez, Nick",home,139,Tampa Bay Rays,116,Detroit Tigers,1,2,58,86.31379310344828,2184.3793103448274,0.034482758620689655,0.22681758815846756,3.4,0.08941747194968651,86.85548435584494,82.0
822969,607259,2026-06-09,"Martinez, Nick",home,139,Tampa Bay Rays,111,Boston Red Sox,2,7,73,86.53972602739725,2191.1739130434785,0.0958904109589041,0.21996685998343,2.8,0.08222951663157094,86.84105987794304,79.4
823938,607259,2026-06-15,"Martinez, Nick",away,139,Tampa Bay Rays,119,Los Angeles Dodgers,6,10,96,87.73541666666667,2217.78125,0.10416666666666667,0.2030183255479698,2.6,0.08140759882335175,86.90625508342251,78.0
822968,607259,2026-06-21,"Martinez, Nick",home,139,Tampa Bay Rays,120,Washington Nationals,5,9,88,87.13522727272726,2182.2954545454545,0.10227272727272728,0.20935711881521374,3.0,0.0866565165722695,87.13515659857401,81.8
822962,607259,2026-06-26,"Martinez, Nick",home,139,Tampa Bay Rays,109,Arizona Diamondbacks,3,6,85,87.17529411764706,2229.7176470588233,0.07058823529411765,0.19424941491140088,3.8,0.09008978543107027,87.14028715950244,80.6
824173,607259,2026-07-03,"Martinez, Nick",away,139,Tampa Bay Rays,117,Houston Astros,3,6,85,87.7435294117647,2157.070588235294,0.07058823529411765,0.2176104358138156,3.4,0.08148015976262107,86.97989143757731,80.0
822955,607259,2026-07-10,"Martinez, Nick",home,139,Tampa Bay Rays,136,Seattle Mariners,1,5,70,86.10571428571428,2187.3,0.07142857142857142,0.23177304964539008,3.8,0.08870125509730667,87.26583869924059,85.4
822788,607259,2026-07-20,"Martinez, Nick",away,139,Tampa Bay Rays,141,Toronto Blue Jays,0,4,82,87.76951219512196,2188.4024390243903,0.04878048780487805,0.19619565217391305,3.6,0.08380888719124013,87.179036350904,84.8
822948,607259,2026-07-25,"Martinez, Nick",home,139,Tampa Bay Rays,114,Cleveland Guardians,5,8,84,87.3,2195.0476190476193,0.09523809523809523,0.22267412302999492,2.4,0.07273165141888241,87.18585545659505,82.0
822945,607259,2026-07-31,"Martinez, Nick",home,139,Tampa Bay Rays,145,Chicago White Sox,2,8,77,87.17142857142856,2165.4285714285716,0.1038961038961039,0.2365539060598686,2.4,0.071324725011956,87.2188100020496,81.2
824322,607259,2026-08-05,"Martinez, Nick",away,139,Tampa Bay Rays,115,Colorado Rockies,4,4,75,86.06666666666666,2210.92,0.05333333333333334,0.22693896282698486,2.2,0.07798629873235326,87.2180368928059,79.6
824970,607259,2026-08-11,"Martinez, Nick",away,139,Tampa Bay Rays,133,Athletics,5,8,101,86.49405940594059,2184.237623762376,0.07920792079207921,0.22794279427942793,2.4,0.07453531834019639,86.8826643437863,77.6
822938,607259,2026-08-18,"Martinez, Nick",home,139,Tampa Bay Rays,141,Toronto Blue Jays,5,6,82,87.09634146341463,2250.268292682927,0.07317073170731707,0.1952675335749307,3.2,0.07609118821289794,86.96033336783155,83.8
823468,607536,2026-05-09,"Freeland, Kyle",away,115,Colorado Rockies,143,Philadelphia Phillies,4,8,87,85.86666666666666,2196.712643678161,0.09195402298850575,0.21269412559081702,4.8,0.12038124289480527,87.01330556128175,85.4
824360,607536,2026-05-15,"Freeland, Kyle",home,115,Colorado Rockies,109,Arizona Diamondbacks,3,3,81,84.8604938271605,2291.9753086419755,0.037037037037037035,0.21322099805573558,5.2,0.12148809687522251,86.67923148720767,86.6
824355,607536,2026-05-20,"Freeland, Kyle",home,115,Colorado Rockies,140,Texas Rangers,4,11,89,85.72696629213483,2243.258426966292,0.12359550561797752,0.22987229317046085,4.6,0.10616823155535715,86.13246661627613,85.2
823949,607536,2026-05-26,"Freeland, Kyle",away,115,Colorado Rockies,119,Los Angeles Dodgers,4,7,81,85.16913580246913,2173.2345679012346,0.08641975308641975,0.20452358036573628,4.4,0.09631943144438478,85.85613147964139,86.8
824027,607536,2026-06-01,"Freeland, Kyle",away,115,Colorado Rockies,108,Los Angeles Angels,4,11,91,87.25164835164834,2231.2417582417584,0.12087912087912088,0.25044014084507044,4.4,0.0984135086439472,85.5699586401352,87.2
824349,607536,2026-06-07,"Freeland, Kyle",home,115,Colorado Rockies,158,Milwaukee Brewers,2,7,89,86.88426966292134,2307.078651685393,0.07865168539325842,0.2055532532117696,3.8,0.09197708792181218,85.77498218801588,85.8
824995,607536,2026-06-13,"Freeland, Kyle",away,115,Colorado Rockies,133,Athletics,4,8,95,88.7357894736842,2354.9052631578948,0.08421052631578947,0.22259633370744483,3.4,0.08931662040276273,85.97850278726682,86.2
824345,607536,2026-06-19,"Freeland, Kyle",home,115,Colorado Rockies,134,Pittsburgh Pirates,8,8,81,87.01975308641975,2336.5308641975307,0.09876543209876543,0.23543360433604335,3.6,0.09875131825851322,86.75356191657157,89.0
824341,607536,2026-06-24,"Freeland, Kyle",home,115,Colorado Rockies,111,Boston Red Sox,4,10,81,87.07283950617284,2215.3086419753085,0.12345679012345678,0.2193771626297578,4.4,0.09378530355467078,87.01211927542855,87.4
824337,607536,2026-07-01,"Freeland, Kyle",home,115,Colorado Rockies,146,Miami Marlins,7,13,85,88.25882352941177,2304.105882352941,0.15294117647058825,0.21675943104514533,4.4,0.1011927109620782,87.3928600161693,87.4
823930,607536,2026-07-06,"Freeland, Kyle",away,115,Colorado Rockies,119,Los Angeles Dodgers,2,6,72,87.80833333333334,2266.8888888888887,0.08333333333333333,0.20306731042317525,5.0,0.10760512208037168,87.59429505172197,86.2
823198,607536,2026-07-11,"Freeland, Kyle",away,115,Colorado Rockies,137,San Francisco Giants,9,11,92,87.92826086956521,2214.25,0.11956521739130435,0.20656479909451048,5.0,0.10854145166838665,87.77910778580437,82.8
824328,607536,2026-07-20,"Freeland, Kyle",home,115,Colorado Rockies,120,Washington Nationals,4,10,91,88.75494505494505,2327.747252747253,0.10989010989010989,0.21469072164948452,6.0,0.11561238988348962,87.61760206498059,82.2
823755,607536,2026-07-26,"Freeland, Kyle",away,115,Colorado Rockies,158,Milwaukee Brewers,2,7,87,87.27241379310344,2204.9540229885056,0.08045977011494253,0.21125370187561698,5.2,0.11783732544175851,87.96464045868564,84.2
824323,607536,2026-08-02,"Freeland, Kyle",home,115,Colorado Rockies,118,Kansas City Royals,8,19,115,88.1286956521739,2292.4434782608696,0.16521739130434782,0.21249408424041646,4.8,0.10923792144005566,88.00455531607176,85.4
823021,607536,2026-08-08,"Freeland, Kyle",away,115,Colorado Rockies,138,St. Louis Cardinals,3,8,101,86.51188118811882,2279.3069306930693,0.07920792079207921,0.20413793103448277,5.0,0.11169316440680759,87.97852974062418,91.4
823185,607536,2026-08-14,"Freeland, Kyle",away,115,Colorado Rockies,137,San Francisco Giants,2,9,95,86.55368421052631,2243.9684210526316,0.09473684210526316,0.21028243601059135,5.2,0.11086808189855676,87.71923931158128,97.2
824318,607536,2026-08-19,"Freeland, Kyle",home,115,Colorado Rockies,119,Los Angeles Dodgers,5,4,66,87.2530303030303,2333.257575757576,0.06060606060606061,0.20362737015663643,3.8,0.10590240684134851,87.4443239797735,97.8
824122,607625,2026-04-26,"Lugo, Seth",home,118,Kansas City Royals,108,Los Angeles Angels,3,6,97,84.5278350515464,2490.5670103092784,0.061855670103092786,0.25693160813308685,5.6,0.09714033657170137,86.0243237925353,91.4
823144,607625,2026-05-02,"Lugo, Seth",away,118,Kansas City Royals,136,Seattle Mariners,6,8,103,84.53203883495145,2542.4077669902913,0.07766990291262135,0.23926868044515104,5.6,0.08613484721569656,85.78989080284458,95.4
824117,607625,2026-05-07,"Lugo, Seth",home,118,Kansas City Royals,114,Cleveland Guardians,5,4,102,85.20980392156862,2479.1372549019607,0.0392156862745098,0.2019774011299435,5.4,0.08419309964288102,85.82853157954361,95.4
824603,607625,2026-05-13,"Lugo, Seth",away,118,Kansas City Royals,145,Chicago White Sox,4,4,92,84.50434782608696,2454.141304347826,0.043478260869565216,0.24569240587109126,5.6,0.0746449325499569,85.35223149429211,97.4
824114,607625,2026-05-18,"Lugo, Seth",home,118,Kansas City Royals,111,Boston Red Sox,5,6,93,88.28709677419356,2463.935483870968,0.06451612903225806,0.22273781902552203,5.0,0.06594928037604385,85.07157932037907,97.4
824108,607625,2026-05-24,"Lugo, Seth",home,118,Kansas City Royals,136,Seattle Mariners,3,3,86,85.30581395348837,2479.541176470588,0.03488372093023256,0.23647294589178355,4.6,0.057347129838409436,85.4122244816694,97.4
822893,607625,2026-05-30,"Lugo, Seth",away,118,Kansas City Royals,140,Texas Rangers,6,10,90,84.28333333333333,2607.133333333333,0.1111111111111111,0.230371415138693,4.6,0.05195274000383739,85.56782026205778,95.2
823698,607625,2026-06-04,"Lugo, Seth",away,118,Kansas City Royals,142,Minnesota Twins,4,10,92,85.75869565217391,2557.467391304348,0.10869565217391304,0.2297071129707113,4.6,0.05864098164353535,85.51807916173416,92.6
824103,607625,2026-06-10,"Lugo, Seth",home,118,Kansas City Royals,140,Texas Rangers,2,5,44,86.66818181818182,2520.7727272727275,0.11363636363636363,0.22732818218788126,4.4,0.07253697482341599,85.62785750785523,90.6
824097,607625,2026-06-19,"Lugo, Seth",home,118,Kansas City Royals,138,St. Louis Cardinals,0,2,85,86.5729411764706,2473.858823529412,0.023529411764705882,0.2059992771955186,4.0,0.08656859537677568,86.0606243062742,81.0
